,SPY,M0,M1,M2,M3,M4,M5,M6,M7,M_Unified
2020-01-21 00:00:00+00:00,1.7893790553251845,1.32278507362523,1.346234172405651,1.3428047739259004,1.3332750406099445,1.3222249796267271,1.3222249796267271,1.3222249796267271,0.9682776985301152,1.1434968409057948
2020-01-22 00:00:00+00:00,1.7916119002960722,1.320216499788513,1.3439821675101729,1.3405537505408607,1.330946645781325,1.3196790600371209,1.3196790600371209,1.3196790600371209,0.9702780120247291,1.1431808319748276
2020-01-23 00:00:00+00:00,1.7459705335965146,1.3246569055863426,1.3500420790538459,1.3465152730237488,1.336276342575156,1.3241380749509335,1.3241380749509335,1.3241380749509335,0.9730807669853042,1.1466687753382425
2020-01-24 00:00:00+00:00,1.7339353799720783,1.3251220810171713,1.348233517470902,1.344926394684595,1.3353701465509693,1.3245981540140153,1.3245981540140153,1.3245981540140153,0.9725101107382262,1.1469474327579128
2020-01-27 00:00:00+00:00,1.7480371923865778,1.3269067746080427,1.3486636115223853,1.3454395471906573,1.3361329563971245,1.326345592553778,1.326345592553778,1.326345592553778,0.9720496661331074,1.1459350284031398
2020-01-28 00:00:00+00:00,1.7374813514817562,1.323954454303881,1.3486036557717067,1.3453680523175826,1.334836343558676,1.3234067444739839,1.3234067444739839,1.3234067444739839,0.9715260512447073,1.1445456808349945
2020-01-29 00:00:00+00:00,1.7472868491660134,1.3251669604222225,1.3541448774849787,1.3506038188784124,1.3387524596023346,1.3246201633974555,1.3246201633974555,1.3246201633974555,0.9718030824852689,1.1434765588736187
2020-01-30 00:00:00+00:00,1.7260908500105725,1.325474237641117,1.3519448919981487,1.3484384750482137,1.3375035705882112,1.3249283720745586,1.3249283720745586,1.3249283720745586,0.972356961983708,1.1423857134842463
2020-01-31 00:00:00+00:00,1.741238234288982,1.324322402455085,1.3501757154786596,1.3467103380054608,1.3357101517763759,1.3238267143665845,1.3238267143665845,1.3238267143665845,0.9715649907075887,1.1393936527456163
2020-02-03 00:00:00+00:00,1.700082340723058,1.3254889929861677,1.3530177164150274,1.349364801582007,1.3378704012857312,1.324979698388518,1.324979698388518,1.324979698388518,0.9699372815265411,1.1409406953219516
2020-02-04 00:00:00+00:00,1.6949265832803837,1.3250521287901673,1.35123178365436,1.3477198606654834,1.3370028508776497,1.32459990475164,1.32459990475164,1.32459990475164,0.970878755176301,1.1427601066914712
2020-02-05 00:00:00+00:00,1.690064890846889,1.3281736405125486,1.3545003670770344,1.3509542350472314,1.3399691180095754,1.3277041026717658,1.3277041026717658,1.3277041026717658,0.9735403843411925,1.144808096048895
2020-02-06 00:00:00+00:00,1.709188851154064,1.3275215142940966,1.3548516891307243,1.3513176078834865,1.3397697802983681,1.327072028449079,1.327072028449079,1.327072028449079,0.9729685674645367,1.145374985509495
2020-02-07 00:00:00+00:00,1.736541098282661,1.3248429291772368,1.346249779290802,1.3429714038936749,1.3331350014777639,1.3243563670280913,1.3243563670280913,1.3243563670280913,0.971001908973615,1.142946629332062
2020-02-10 00:00:00+00:00,1.7301416695538538,1.3195997548283498,1.3391741050574437,1.336045563320496,1.3266261298483668,1.3190809915434507,1.3190809915434507,1.3190809915434507,0.9681160139392597,1.1405236714608684
2020-02-11 00:00:00+00:00,1.7033234315587071,1.3161880532672878,1.3332735106017688,1.3303096546779556,1.3214719551286431,1.3156659383493043,1.3156659383493043,1.3156659383493043,0.9640928811318313,1.1379138978723695
2020-02-12 00:00:00+00:00,1.6885589981412994,1.318928554689137,1.336809577350839,1.3337234367915598,1.3241849431452748,1.3184140796133108,1.3184140796133108,1.3184140796133108,0.9658426095898763,1.14082049033925
2020-02-13 00:00:00+00:00,1.6910872214275248,1.3186032905959468,1.3335507261749528,1.3306501536694566,1.322080123902616,1.3180443447457881,1.3180443447457881,1.3180443447457881,0.9643488159850029,1.1389744597759262
2020-02-14 00:00:00+00:00,1.6964547557533558,1.3188880075031497,1.3328467082939195,1.3299909039437643,1.3217906574061888,1.31830534506939,1.31830534506939,1.31830534506939,0.9620322100098249,1.1388398741768035
2020-02-17 00:00:00+00:00,1.6914353310644432,1.318052452555401,1.3338941786160454,1.3309588738701603,1.3224317882707826,1.31746031356732,1.31746031356732,1.31746031356732,0.9590144896612968,1.138525556479359
2020-02-18 00:00:00+00:00,1.67299739852683,1.3166468955903239,1.3305820167923694,1.3277238604419506,1.319971379073718,1.3160535035050067,1.3160535035050067,1.3160535035050067,0.9577827353822533,1.1391732754607597
2020-02-19 00:00:00+00:00,1.6709670277587074,1.315497405539555,1.3290680343675483,1.3261292814677588,1.3186636507247738,1.3148993480809963,1.3148993480809963,1.3148993480809963,0.9568665703127939,1.1383018400724714
2020-02-20 00:00:00+00:00,1.660631735941099,1.316441040057935,1.3301184572125884,1.3271673317598618,1.3197164889128195,1.315846633666811,1.315846633666811,1.315846633666811,0.9579002363693785,1.1378583632756416
2020-02-21 00:00:00+00:00,1.632887286733115,1.3142714069000105,1.3272542521658597,1.3244023888264775,1.3170301515639309,1.3136811855617498,1.3136811855617498,1.3136811855617498,0.9587632130534224,1.137470369422842
2020-02-24 00:00:00+00:00,1.6353219562563384,1.3140171043188489,1.3265952048407856,1.323762573762421,1.3163220934399684,1.3134082190557124,1.3134082190557124,1.3134082190557124,0.9569503462166746,1.1358080013639629
2020-02-25 00:00:00+00:00,1.655783479594471,1.313799797768162,1.3290997848135004,1.326030927483567,1.317983355847486,1.3132042299002633,1.3132042299002633,1.3132042299002633,0.957878365962098,1.1364389133064712
2020-02-26 00:00:00+00:00,1.648901450288292,1.3168094556894452,1.333938239403032,1.3308040544305781,1.3220215503463706,1.3162127603573743,1.3162127603573743,1.3162127603573743,0.9609190242313281,1.138628807658767
2020-02-27 00:00:00+00:00,1.6424110690681524,1.3175176100894839,1.3384170406693174,1.3351070225285526,1.3251844216831736,1.31688272763338,1.31688272763338,1.31688272763338,0.9575078224539044,1.136194332752844
2020-02-28 00:00:00+00:00,1.6375309212747362,1.321401300808138,1.3428817003440898,1.3395146604947736,1.3292845036569567,1.3207854141748487,1.3207854141748487,1.3207854141748487,0.9603058717482227,1.1388081305932936
2020-03-02 00:00:00+00:00,1.6361220580071352,1.321397007796121,1.3391247518516158,1.3359727071824616,1.3269797256747138,1.3207304043573418,1.3207304043573418,1.3207304043573418,0.9567953332681343,1.1370115580330766
2020-03-03 00:00:00+00:00,1.6516826329143928,1.3214889468223598,1.3384355343962477,1.3353217217397486,1.3270042721767532,1.3208170207956125,1.3208170207956125,1.3208170207956125,0.9545244322247258,1.1354874543780988
2020-03-04 00:00:00+00:00,1.6659155304688003,1.317572063119918,1.3343941724597244,1.3312479490861744,1.3228431813512176,1.3169176867803989,1.3169176867803989,1.3169176867803989,0.9560650984368756,1.1360665939112873
2020-03-05 00:00:00+00:00,1.688804612075643,1.3183434987175042,1.3326256083232098,1.3297668108642673,1.322431941301406,1.317574089350097,1.317574089350097,1.317574089350097,0.9526217327841608,1.1332267123346391
2020-03-06 00:00:00+00:00,1.671642951110886,1.3204210717187812,1.3324829046131008,1.3296999442218775,1.3231488174738342,1.3195777814512242,1.3195777814512242,1.3195777814512242,0.950337382136157,1.132475239423423
2020-03-09 00:00:00+00:00,1.6838001017300637,1.318857164390872,1.3286518387060728,1.3259744106022797,1.3201271585512038,1.3179684879692954,1.3179684879692954,1.3179684879692954,0.9484780129466773,1.131471261813458
2020-03-10 00:00:00+00:00,1.6611003827804056,1.3208637272951147,1.3322446117792188,1.3295216822586666,1.3231564785060304,1.3200172143573539,1.3200172143573539,1.3200172143573539,0.9498529341357824,1.135248372496499
2020-03-11 00:00:00+00:00,1.660067503248124,1.3224042416120967,1.3353476209565622,1.332548859171586,1.325376363370711,1.3215246859700196,1.3215246859700196,1.3215246859700196,0.9493388175884173,1.1347030782759593
2020-03-12 00:00:00+00:00,1.6417739441675239,1.321154703015913,1.335034773211308,1.3323021987883084,1.324816020281433,1.3202642717187292,1.3202642717187292,1.3202642717187292,0.9485652050770199,1.1352166065898124
2020-03-13 00:00:00+00:00,1.6230071188564013,1.322036632960689,1.3366263828868221,1.3337841516799123,1.3259949219575256,1.3211310462775294,1.3211310462775294,1.3211310462775294,0.9473889763574809,1.1352314139803845
2020-03-16 00:00:00+00:00,1.632831229668013,1.3206043121893136,1.331205046027892,1.3286318417206586,1.3223730728699021,1.3197341126889883,1.3197341126889883,1.3197341126889883,0.9486625248331307,1.137158288713192
2020-03-17 00:00:00+00:00,1.6397747128868938,1.3205335260184128,1.3326557856179952,1.3300015059710562,1.323272075196036,1.3196041003612742,1.3196041003612742,1.3196041003612742,0.9461826975841643,1.1363457167250026
2020-03-18 00:00:00+00:00,1.6170285938051088,1.3285089063600526,1.3445672210374116,1.3416569806573597,1.3332514221815668,1.3275654292132077,1.3275654292132077,1.3275654292132077,0.9480297038016845,1.1390258223161334
2020-03-19 00:00:00+00:00,1.6118312672961885,1.3295178525723337,1.3435212008155262,1.34069924720871,1.333140910127544,1.3285642783951583,1.3285642783951583,1.3285642783951583,0.9488813350861638,1.1386412485086141
2020-03-20 00:00:00+00:00,1.6239959568964075,1.330382700232474,1.3434428072082878,1.340638464488867,1.3334489736714659,1.329422365936968,1.329422365936968,1.329422365936968,0.950709126446819,1.1392330665961656
2020-03-23 00:00:00+00:00,1.5967635164921898,1.3330061251741592,1.3483565966979205,1.34544552109332,1.3372011613479429,1.3320624540208406,1.3320624540208406,1.3320624540208406,0.9522664641544405,1.1404487650270991
2020-03-24 00:00:00+00:00,1.5924662019511977,1.3388795621621568,1.3538256191458438,1.3509533653415835,1.3426472405273422,1.337932380934846,1.337932380934846,1.337932380934846,0.954117239921094,1.1433597586289717
2020-03-25 00:00:00+00:00,1.5982097192672833,1.3401355352781963,1.3564684357604977,1.353451393768951,1.3446992449556707,1.3391916368600811,1.3391916368600811,1.3391916368600811,0.9546862077170697,1.1430779852086146
2020-03-26 00:00:00+00:00,1.5841293259449098,1.3408467720472608,1.361691154734538,1.3583988469329265,1.348328390181738,1.339888751068188,1.339888751068188,1.339888751068188,0.9544922895064645,1.144263456106201
2020-03-27 00:00:00+00:00,1.6104879957702913,1.3433198286504706,1.363169686547605,1.3598483046408198,1.3501152249573967,1.3423149086867778,1.3423149086867778,1.3423149086867778,0.9534303362220835,1.1460050756425517
2020-03-30 00:00:00+00:00,1.622811241283547,1.3426281873408978,1.363126582759129,1.3598192046627495,1.34985962931508,1.341641317121515,1.341641317121515,1.341641317121515,0.9522015675155054,1.1444682170904465
2020-03-31 00:00:00+00:00,1.6130535139813171,1.3412087687444094,1.3604865971256321,1.3572923066591935,1.3476903615994578,1.3402067533745936,1.3402067533745936,1.3402067533745936,0.9495637144551986,1.143255928878165
2020-04-01 00:00:00+00:00,1.5904836750924216,1.343662871616882,1.3660036147503356,1.3627112406998518,1.3522485974315457,1.3426427883869947,1.3426427883869947,1.3426427883869947,0.9502970288174546,1.143433607971615
2020-04-02 00:00:00+00:00,1.5828894197887644,1.3437219644525777,1.3649220117274263,1.3616183259876906,1.3516253282342796,1.3427088088676,1.3427088088676,1.3427088088676,0.950073962592777,1.1442354081147634
2020-04-03 00:00:00+00:00,1.573536073072292,1.3444791193947678,1.367042093987269,1.36372657944012,1.3531053739706422,1.3434358689583399,1.3434358689583399,1.3434358689583399,0.9482391953771997,1.1432697761666957
2020-04-06 00:00:00+00:00,1.5798469204058638,1.3449642816779448,1.3661237082171194,1.3628685496418147,1.352819802639318,1.3438941442494636,1.3438941442494636,1.3438941442494636,0.9476358675848194,1.143061420991201
2020-04-07 00:00:00+00:00,1.5781988091609966,1.3436924533351338,1.3652538519995683,1.361984834831318,1.3520000049939833,1.3426520141048222,1.3426520141048222,1.3426520141048222,0.9496182183516694,1.1444289701647699
2020-04-08 00:00:00+00:00,1.592628228197523,1.342609088224478,1.366003989247436,1.3627409850337258,1.352058266881833,1.3415643317670987,1.3415643317670987,1.3415643317670987,0.9482754228807649,1.1444005153826406
2020-04-09 00:00:00+00:00,1.6059605714337164,1.3417286724475674,1.3696428506202933,1.3660383463135366,1.3538854374254135,1.340705241316746,1.340705241316746,1.340705241316746,0.9492497950118668,1.1462431543405476
2020-04-10 00:00:00+00:00,1.5872952326603893,1.342965241872347,1.3737542417713513,1.369944622909832,1.3569009512848471,1.3419026606444762,1.3419026606444762,1.3419026606444762,0.9474173879004597,1.1465284008694963
2020-04-13 00:00:00+00:00,1.5845530534129804,1.3454815606885915,1.3702789279047605,1.366859648875295,1.3559357699273284,1.3444312127768103,1.3444312127768103,1.3444312127768103,0.9477810285159821,1.1475036955244406
2020-04-14 00:00:00+00:00,1.5487107202525516,1.3487372243903608,1.3750231991462298,1.3714476290292574,1.3599017186114424,1.3476004204383536,1.3476004204383536,1.3476004204383536,0.9468413207714372,1.146418697491848
2020-04-15 00:00:00+00:00,1.5300829128327063,1.348458816794758,1.3715237703776633,1.3682211338990407,1.357535092094333,1.3473649797228735,1.3473649797228735,1.3473649797228735,0.9491841255210285,1.1475542592446781
2020-04-16 00:00:00+00:00,1.515539726250016,1.3504107784642747,1.3759563102365715,1.3725842183106611,1.3608996144245575,1.3493200047303238,1.3493200047303238,1.3493200047303238,0.9490989195592038,1.147603711195463
2020-04-17 00:00:00+00:00,1.528204792445317,1.3551172371744833,1.3786200545823484,1.3752604382698859,1.3643820419709443,1.3540588641811222,1.3540588641811222,1.3540588641811222,0.9519415828841677,1.1515845983978943
2020-04-20 00:00:00+00:00,1.520731538050501,1.3582678089400853,1.382327123863147,1.37898842453035,1.3679385539833246,1.357225778235643,1.357225778235643,1.357225778235643,0.9547090482094259,1.1543112060544387
2020-04-21 00:00:00+00:00,1.540707982803285,1.3614632881844786,1.3880453551286904,1.384532844890322,1.3726262160351945,1.3603836868658774,1.3603836868658774,1.3603836868658774,0.9543060475278762,1.1553438652311014
2020-04-22 00:00:00+00:00,1.5534059100355926,1.3627231340071122,1.3897449278910141,1.386198501991854,1.3742185824462076,1.3616473654943166,1.3616473654943166,1.3616473654943166,0.9526069018066119,1.155031439657094
2020-04-23 00:00:00+00:00,1.5565879946284,1.3682834761217764,1.3996472456558826,1.3958874316439827,1.3819657517896375,1.3671888417734994,1.3671888417734994,1.3671888417734994,0.9525739504723694,1.1553896473711531
2020-04-24 00:00:00+00:00,1.5472196267830998,1.3759961587720042,1.4078198818547651,1.4042520848790336,1.3901265916202967,1.3749027586983344,1.3749027586983344,1.3749027586983344,0.9544634373044398,1.1595907662726195
2020-04-27 00:00:00+00:00,1.5357906457795873,1.3770479145943983,1.408563183394102,1.4049167838251118,1.3904990045283214,1.3759760775364676,1.3759760775364676,1.3759760775364676,0.9569352403775035,1.1600973457295594
2020-04-28 00:00:00+00:00,1.5495217493615405,1.376793236307233,1.405906649459646,1.4024542608149928,1.3888708305060726,1.3756887683836616,1.3756887683836616,1.3756887683836616,0.9544717345472069,1.157124237721941
2020-04-29 00:00:00+00:00,1.5425564845207782,1.3763193968615883,1.403721894483358,1.4004433528139446,1.3876246428232843,1.3752309007043042,1.3752309007043042,1.3752309007043042,0.9545971809237941,1.157158051748459
2020-04-30 00:00:00+00:00,1.5716395827300005,1.3732223306609184,1.400338186067364,1.3971110746183648,1.383810472726175,1.3721380005897494,1.3721380005897494,1.3721380005897494,0.953818034447759,1.15522033117853
2020-05-01 00:00:00+00:00,1.583055554126984,1.369487233262736,1.3999446447868786,1.3964575078047552,1.3823390889620248,1.36840600195441,1.36840600195441,1.36840600195441,0.9521917785778337,1.1523594121648013
2020-05-04 00:00:00+00:00,1.5724309628524415,1.3693712774509987,1.4002051705690088,1.396733375308226,1.3821539533160507,1.368291768656797,1.368291768656797,1.368291768656797,0.9525694082604911,1.1541858594653298
2020-05-05 00:00:00+00:00,1.5865242464764182,1.3708569016611611,1.4009143443113607,1.3975336972886676,1.3833907317197616,1.3697749556037901,1.3697749556037901,1.3697749556037901,0.9514256337667938,1.1537016055218778
2020-05-06 00:00:00+00:00,1.5802486436208485,1.3729438542031276,1.401437198584091,1.3982006077528495,1.3843927470101733,1.3718845518396277,1.3718845518396277,1.3718845518396277,0.9536670965139366,1.1555832242163062
2020-05-07 00:00:00+00:00,1.5904775630345098,1.368854039740142,1.3983238100268693,1.3950849824589608,1.3804267056858202,1.3677879839679958,1.3677879839679958,1.3677879839679958,0.9515254836361863,1.1524581295003085
2020-05-08 00:00:00+00:00,1.5976520659167295,1.3693196106032537,1.3992519094605635,1.3959030335555285,1.380881974208587,1.3682644255918537,1.3682644255918537,1.3682644255918537,0.9517796898528588,1.151347572966586
2020-05-11 00:00:00+00:00,1.5760974839179747,1.3679115417224503,1.39783565907532,1.394530148683252,1.3794560772367794,1.366847169741919,1.366847169741919,1.366847169741919,0.9503713328800439,1.1506676790220125
2020-05-12 00:00:00+00:00,1.5876115105795348,1.366920665978217,1.3985821817557513,1.3951195472007651,1.3798737713570577,1.3658728364124113,1.3658728364124113,1.3658728364124113,0.9508031967367638,1.150819279361424
2020-05-13 00:00:00+00:00,1.5777885888637513,1.3597354461200208,1.3913215573957836,1.3878116627921895,1.3726800755617106,1.3587023974728214,1.3587023974728214,1.3587023974728214,0.9487792400431891,1.147159424457371
2020-05-14 00:00:00+00:00,1.5504649883217791,1.3613327690014205,1.3912489941020976,1.3875255818405368,1.3736782842065203,1.360305514935817,1.360305514935817,1.360305514935817,0.9500995504018995,1.147288452474185
2020-05-15 00:00:00+00:00,1.5754139079921357,1.36421649616801,1.3925115784384832,1.3887456222043304,1.3754242134856531,1.363174648609044,1.363174648609044,1.363174648609044,0.9496805755170256,1.1465041696445197
2020-05-18 00:00:00+00:00,1.5763737138831522,1.3658208938382976,1.3933006160670505,1.3893831908434393,1.376673792613595,1.364754021934458,1.364754021934458,1.364754021934458,0.9478588193801908,1.1430856494449875
2020-05-19 00:00:00+00:00,1.6015822734385585,1.3656519933681806,1.3915828846179972,1.3877329255747906,1.375543785114222,1.3645813737732186,1.3645813737732186,1.3645813737732186,0.9454849038184143,1.1441508544229673
2020-05-20 00:00:00+00:00,1.5895108373575924,1.3648767453774995,1.3941696095137404,1.3904437800080771,1.3771210381565615,1.3637995704984567,1.3637995704984567,1.3637995704984567,0.9424712101667719,1.1404443293522013
2020-05-21 00:00:00+00:00,1.5904588812463665,1.3661998396463657,1.3995853074893254,1.395980200338135,1.381034854757708,1.3651301700848844,1.3651301700848844,1.3651301700848844,0.9438993668617807,1.1435018142660724
2020-05-22 00:00:00+00:00,1.582890826482863,1.3648591062921325,1.399263639094833,1.3955940812378116,1.3802857085654379,1.36381329105451,1.36381329105451,1.36381329105451,0.9466465736789255,1.1408868068197693
2020-05-25 00:00:00+00:00,1.5787627690380834,1.366974244748784,1.4017030374952852,1.3978900151126394,1.3823831584602564,1.3659237920218736,1.3659237920218736,1.3659237920218736,0.9475314663441761,1.1409597654251913
2020-05-26 00:00:00+00:00,1.6170494910719344,1.366944224854763,1.4019345576940432,1.3981067755787968,1.3824939476455358,1.3659009397408481,1.3659009397408481,1.3659009397408481,0.9446884935334484,1.1389279019810397
2020-05-27 00:00:00+00:00,1.60810742426258,1.3668559906373496,1.4025157376709287,1.3986464182202147,1.383053369072306,1.3658262846984164,1.3658262846984164,1.3658262846984164,0.9466664531718472,1.139494003146982
2020-05-28 00:00:00+00:00,1.62953731768406,1.3706444864866254,1.4081937033381124,1.4043024508519129,1.3879849043731025,1.3695876411032357,1.3695876411032357,1.3695876411032357,0.9468142400057269,1.1435426320894695
2020-05-29 00:00:00+00:00,1.6346921829897432,1.3726112534461639,1.410590044678957,1.4068706976918217,1.3903853327669229,1.371556209843224,1.371556209843224,1.371556209843224,0.9490997940791814,1.1440711758325812
2020-06-01 00:00:00+00:00,1.6381545231211163,1.38022373516032,1.4149159008132681,1.4110560669123304,1.3957805198810125,1.3791761011377248,1.3791761011377248,1.3791761011377248,0.9536607786063686,1.1495222145243431
2020-06-02 00:00:00+00:00,1.6689521313665088,1.3831579206744231,1.4200060692751557,1.4163130248032694,1.40010697133325,1.3820571999233726,1.3820571999233726,1.3820571999233726,0.9556154351055762,1.1519038056958664
2020-06-03 00:00:00+00:00,1.6740930566588819,1.3847645288743844,1.421464920936231,1.4176778092047126,1.4015092166449388,1.3836462941725114,1.3836462941725114,1.3836462941725114,0.9574013971283515,1.1508294321727812
2020-06-04 00:00:00+00:00,1.6567969508882068,1.3879188039682677,1.4229872119756322,1.4190931610506974,1.4034183206936444,1.3868604090249057,1.3868604090249057,1.3868604090249057,0.9636403497873017,1.1567753105523446
2020-06-05 00:00:00+00:00,1.6410743878511067,1.381388447296558,1.4155045914607924,1.4116327943084197,1.396721778619514,1.3803902993916295,1.3803902993916295,1.3803902993916295,0.9655510089203468,1.1530783589751634
2020-06-08 00:00:00+00:00,1.6618871019436303,1.3829617877176188,1.415508918758965,1.4115458346422778,1.3974301977100168,1.3819559852504584,1.3819559852504584,1.3819559852504584,0.9647884445848632,1.152633119027703
2020-06-09 00:00:00+00:00,1.6570996739700314,1.3870452069266899,1.4205426430904824,1.4165644793038568,1.4022663402218378,1.3860421845853286,1.3860421845853286,1.3860421845853286,0.9684848743346041,1.1541804334146122
2020-06-10 00:00:00+00:00,1.6401906465927893,1.3871097189648884,1.4199641807236387,1.4158561341217655,1.4016526692941775,1.3861271908844146,1.3861271908844146,1.3861271908844146,0.9702041817846142,1.153704648645265
2020-06-11 00:00:00+00:00,1.6456069342980637,1.3885853269750552,1.4175006096951919,1.4135165221718056,1.4005541046458239,1.3876186853685082,1.3876186853685082,1.3876186853685082,0.9700169195449382,1.1545158866866494
2020-06-12 00:00:00+00:00,1.6580352377274412,1.3912970037408923,1.4173589455391549,1.4131952807914994,1.4011991282215763,1.3903446170659846,1.3903446170659846,1.3903446170659846,0.9754181977595761,1.163897994504821
2020-06-15 00:00:00+00:00,1.6518712884654878,1.3981345567969767,1.4247794904472548,1.4206128785861183,1.408168699035359,1.3972076620128744,1.3972076620128744,1.3972076620128744,0.9818211540733875,1.1715373709847334
2020-06-16 00:00:00+00:00,1.6600364097224285,1.3997940966924265,1.4257420190566275,1.4214911809417536,1.4090771178462824,1.3988730480242773,1.3988730480242773,1.3988730480242773,0.9820059744976954,1.1703700977639837
2020-06-17 00:00:00+00:00,1.6596746128789357,1.3976162654759867,1.4212034466458603,1.4170700194749033,1.4054921287728375,1.3966973437667984,1.3966973437667984,1.3966973437667984,0.9800726431239886,1.1688889058625453
2020-06-18 00:00:00+00:00,1.6523380581065115,1.4012448073419292,1.4222635146914526,1.4180869843670845,1.4072397830775738,1.400357832339428,1.400357832339428,1.400357832339428,0.9842074014276373,1.1751819298163717
2020-06-19 00:00:00+00:00,1.6633560659805717,1.3987775681957069,1.4212556016735094,1.417044679429854,1.4055159431401647,1.3978777232301351,1.3978777232301351,1.3978777232301351,0.9783953571460776,1.169211476114781
2020-06-22 00:00:00+00:00,1.6682455778170175,1.4018647152999921,1.4230393454763035,1.418859665937761,1.4072012107413832,1.4009616193468206,1.4009616193468206,1.4009616193468206,0.9771495228179159,1.1677636436637675
2020-06-23 00:00:00+00:00,1.6996184844457807,1.400291748582059,1.4201730066340816,1.4159473082920753,1.4046161768916035,1.399327852262154,1.399327852262154,1.399327852262154,0.9737124675274996,1.162259755890512
2020-06-24 00:00:00+00:00,1.6870581213436,1.3980522756595948,1.4147448859027383,1.4103963452401411,1.4001563494600568,1.3970710944362312,1.3970710944362312,1.3970710944362312,0.9708193497764293,1.1603938409483752
2020-06-25 00:00:00+00:00,1.7066036803718407,1.4044356986332698,1.418377936626353,1.4141379860672691,1.404789593032275,1.4034492768245197,1.4034492768245197,1.4034492768245197,0.9693578039540778,1.1592656298320168
2020-06-26 00:00:00+00:00,1.7192703927048583,1.4052634550991385,1.4227391413598955,1.4187377011027702,1.4077979470020774,1.4043189785582795,1.4043189785582795,1.4043189785582795,0.9700785768559536,1.1581124291261815
2020-06-29 00:00:00+00:00,1.7283207356207066,1.4073663258715694,1.4261457092521048,1.4221328995500813,1.4112471029260287,1.4064235509410896,1.4064235509410896,1.4064235509410896,0.9720199859759939,1.1573413314470646
2020-06-30 00:00:00+00:00,1.7413972171392744,1.4105224261949492,1.4307610976981897,1.4266751812853504,1.4150903051210362,1.4096097121901188,1.4096097121901188,1.4096097121901188,0.9752171763891749,1.1593628978453554
2020-07-01 00:00:00+00:00,1.741010291605327,1.4127624317118106,1.4333960070486735,1.4292754912930419,1.417387647645447,1.4118296796373906,1.4118296796373906,1.4118296796373906,0.9744213895448147,1.158121874412865
2020-07-02 00:00:00+00:00,1.7357085371244432,1.4175169591508001,1.435160524670601,1.4308365689327351,1.4198851721466685,1.4165330561738623,1.4165330561738623,1.4165330561738623,0.9766492741487947,1.1585882809916763
2020-07-03 00:00:00+00:00,1.735924677230195,1.4149493486111357,1.4339079500910725,1.4294625778229895,1.4185223619230887,1.4140165303955956,1.4140165303955956,1.4140165303955956,0.9773101876247628,1.159364604601298
2020-07-06 00:00:00+00:00,1.7151503991235144,1.420856799556606,1.443532175651803,1.4389943407343448,1.4267030788149822,1.4199838559445859,1.4199838559445859,1.4199838559445859,0.9794953979516909,1.1617676534479375
2020-07-07 00:00:00+00:00,1.7001967066693904,1.4183332376944178,1.4403757604897611,1.435960583879348,1.4237543436157922,1.4174491576009403,1.4174491576009403,1.4174491576009403,0.97731708739527,1.1578873895628188
2020-07-08 00:00:00+00:00,1.7132856215111525,1.4169459813246503,1.4395037921051677,1.4350665739080635,1.4228792620550952,1.4161134653559333,1.4161134653559333,1.4161134653559333,0.9760939545920089,1.1566337800957802
2020-07-09 00:00:00+00:00,1.7404706575253515,1.4175911162310748,1.443710069331864,1.4394372297135993,1.425267387873259,1.4167901519174229,1.4167901519174229,1.4167901519174229,0.9737705048554905,1.1556328046701507
2020-07-10 00:00:00+00:00,1.7539920727653555,1.4172677985485407,1.4424786412195416,1.4380215395008673,1.4240963989783157,1.4164637778743054,1.4164637778743054,1.4164637778743054,0.9734522420735239,1.1504735674393594
2020-07-13 00:00:00+00:00,1.7445297045152173,1.4166679734602798,1.4412922849430194,1.4367776326993131,1.4232857817654556,1.4158081033005183,1.4158081033005183,1.4158081033005183,0.9671976372964322,1.1453471249012328
2020-07-14 00:00:00+00:00,1.731964837566624,1.4222509626042814,1.4452310030179416,1.4406085422306005,1.4277762136722634,1.4213726167673553,1.4213726167673553,1.4213726167673553,0.9736373523377023,1.1490307473730506
2020-07-15 00:00:00+00:00,1.7191604163167065,1.422257527188883,1.444705531458743,1.4400357793616536,1.4276183168232162,1.4213818663608835,1.4213818663608835,1.4213818663608835,0.9730818743085431,1.1483615391784712
2020-07-16 00:00:00+00:00,1.7007586484111352,1.4210867743910165,1.4442431108047584,1.4395371775100119,1.4268993489065456,1.4201727139640097,1.4201727139640097,1.4201727139640097,0.9655479744672659,1.1480960194251186
2020-07-17 00:00:00+00:00,1.7279402821556236,1.4190617379571473,1.4394866323487312,1.4349173819262127,1.4231449089215724,1.418140742619191,1.418140742619191,1.418140742619191,0.9631068779337941,1.1467701317076089
2020-07-20 00:00:00+00:00,1.7545390134854197,1.4204809256770394,1.4392456135096223,1.434655348253503,1.4236308372427682,1.4195796307024713,1.4195796307024713,1.4195796307024713,0.9667608046976073,1.1525892091797023
2020-07-21 00:00:00+00:00,1.7396487692177969,1.4201652990929896,1.4406933307548806,1.4363003755698207,1.4244519999927814,1.4192620406368481,1.4192620406368481,1.4192620406368481,0.9680493478638112,1.1558765677374714
2020-07-22 00:00:00+00:00,1.7663938751857002,1.4210612093453605,1.442482959169692,1.438121691730188,1.4258334555477692,1.4201191240286166,1.4201191240286166,1.4201191240286166,0.965392010510939,1.1534773150899735
2020-07-23 00:00:00+00:00,1.7686583017738826,1.4224661842883497,1.4409823961084793,1.4366875838991082,1.4253505852969315,1.42153136999825,1.42153136999825,1.42153136999825,0.9667076014637204,1.1539438971315
